date,time,record_identifier,intensity_rating,name
19110915,1200,NA,TS,AL051911
19110915,1800,NA,TS,AL051911
19110916,0,NA,TS,AL051911
19110916,600,NA,TS,AL051911
19110916,1200,NA,TS,AL051911
19110916,1800,NA,TS,AL051911
19110917,0,NA,TS,AL051911
19110917,600,NA,TS,AL051911
19110917,1200,NA,TS,AL051911
19110917,1800,NA,TS,AL051911
19110918,0,NA,TS,AL051911
19110918,600,NA,TS,AL051911
19110918,1200,NA,TS,AL051911
19110918,1800,NA,TS,AL051911
19110919,0,NA,TS,AL051911
19110919,600,NA,TS,AL051911
19110919,1200,NA,EX,AL051911
19110919,1800,NA,EX,AL051911
19110920,0,NA,EX,AL051911
19110920,600,NA,EX,AL051911
19110920,1200,NA,EX,AL051911
19110920,1800,NA,EX,AL051911
19111026,0,NA,TD,AL061911
19111026,600,NA,TD,AL061911
19111026,1200,NA,TD,AL061911
19111026,1800,NA,TD,AL061911
19111027,0,NA,TD,AL061911
19111027,600,NA,TS,AL061911
19111027,1200,NA,TS,AL061911
19111027,1800,NA,TS,AL061911
19111028,0,NA,TS,AL061911
19111028,600,NA,TS,AL061911
19111028,1200,NA,TS,AL061911
19111028,1800,NA,TS,AL061911
19111029,0,NA,TS,AL061911
19111029,600,NA,TS,AL061911
19111029,1200,NA,TS,AL061911
19111029,1800,NA,TS,AL061911
19111030,0,NA,TS,AL061911
19111030,600,NA,TS,AL061911
19111030,1200,NA,TS,AL061911
19111030,1800,NA,TS,AL061911
19111031,0,NA,TS,AL061911
19111031,600,NA,TS,AL061911
19111031,1200,NA,TS,AL061911
19111031,1800,NA,EX,AL061911
19111101,0,NA,EX,AL061911
19120607,1200,NA,TS,AL011912
19120607,1800,NA,TS,AL011912
19120608,0,NA,TS,AL011912
19120608,600,NA,TS,AL011912
19120608,1200,NA,TS,AL011912
19120608,1800,NA,TS,AL011912
19120609,0,NA,TS,AL011912
19120609,600,NA,TS,AL011912
19120609,1200,NA,TS,AL011912
19120609,1800,NA,TS,AL011912
19120610,0,NA,TS,AL011912
19120610,600,NA,TS,AL011912
19120610,1200,NA,TS,AL011912
19120610,1800,NA,TS,AL011912
19120611,0,NA,TS,AL011912
19120611,600,NA,TS,AL011912
19120611,1200,NA,TS,AL011912
19120611,1800,NA,TS,AL011912
19120612,0,NA,TS,AL011912
19120612,600,NA,TS,AL011912
19120612,1200,NA,TS,AL011912
19120612,1800,NA,TS,AL011912
19120613,0,NA,TS,AL011912
19120613,500,L,TS,AL011912
19120613,600,NA,TS,AL011912
19120613,1200,NA,TS,AL011912
19120613,1800,NA,TS,AL011912
19120614,0,NA,TS,AL011912
19120614,600,NA,EX,AL011912
19120614,1200,NA,EX,AL011912
19120614,1800,NA,EX,AL011912
19120615,0,NA,EX,AL011912
19120615,600,NA,EX,AL011912
19120615,1200,NA,EX,AL011912
19120615,1800,NA,EX,AL011912
19120616,0,NA,TS,AL011912
19120616,600,NA,TS,AL011912
19120616,1200,NA,TD,AL011912
19120616,1800,NA,TD,AL011912
19120617,0,NA,TD,AL011912
19120617,600,NA,TD,AL011912
19120617,1200,NA,TD,AL011912
19120712,1200,NA,TS,AL021912
19120712,1800,NA,TS,AL021912
19120713,0,NA,TS,AL021912
19120713,600,NA,TS,AL021912
19120713,1200,NA,TS,AL021912
19120713,1800,NA,TS,AL021912
19120714,0,NA,TS,AL021912
19120714,600,NA,TS,AL021912
19120714,1200,NA,TS,AL021912
19120714,1800,NA,TS,AL021912
19120715,0,NA,TS,AL021912
19120715,600,NA,TS,AL021912
19120715,1200,NA,TS,AL021912
19120715,1500,L,TS,AL021912
19120715,1800,NA,TS,AL021912
19120716,0,NA,TS,AL021912
19120716,600,NA,TS,AL021912
19120716,1200,NA,TD,AL021912
19120716,1800,NA,TD,AL021912
19120717,0,NA,TD,AL021912
19120717,600,NA,TD,AL021912
19120717,1200,NA,TD,AL021912
19120902,0,NA,TD,AL031912
19120902,600,NA,TD,AL031912
19120902,1200,NA,TS,AL031912
19120902,1800,NA,TS,AL031912
19120903,0,NA,TS,AL031912
19120903,600,NA,TS,AL031912
19120903,1200,NA,TS,AL031912
19120903,1800,NA,TS,AL031912
19120904,0,NA,TS,AL031912
19120904,600,NA,TS,AL031912
19120904,1200,NA,TS,AL031912
19120904,1800,NA,TS,AL031912
19120905,0,NA,TS,AL031912
19120905,600,NA,TS,AL031912
19120905,1200,NA,TS,AL031912
19120905,1800,NA,TD,AL031912
19120906,0,NA,TD,AL031912
19120906,600,NA,TD,AL031912
19120906,1200,NA,TD,AL031912
19120906,1800,NA,TD,AL031912
19120910,1200,NA,TD,AL041912
19120910,1800,NA,TS,AL041912
19120911,0,NA,TS,AL041912
19120911,600,NA,TS,AL041912
19120911,1200,NA,TS,AL041912
19120911,1800,NA,TS,AL041912
19120912,0,NA,TS,AL041912
19120912,600,NA,HU,AL041912
19120912,1200,NA,HU,AL041912
19120912,1800,NA,HU,AL041912
19120913,0,NA,HU,AL041912
19120913,600,NA,HU,AL041912
19120913,1200,NA,HU,AL041912
19120913,1800,NA,HU,AL041912
19120914,0,NA,HU,AL041912
19120914,600,NA,HU,AL041912
19120914,800,L,HU,AL041912
19120914,1200,NA,TS,AL041912
19120914,1800,NA,TS,AL041912
19120915,0,NA,TS,AL041912
19120915,600,NA,TD,AL041912
19121003,1200,NA,EX,AL051912
19121003,1800,NA,EX,AL051912
19121004,0,NA,EX,AL051912
19121004,600,NA,EX,AL051912
19121004,1200,NA,EX,AL051912
19121004,1800,NA,EX,AL051912
19121005,0,NA,EX,AL051912
19121005,600,NA,EX,AL051912
19121005,1200,NA,EX,AL051912
19121005,1800,NA,EX,AL051912
19121006,0,NA,TS,AL051912
19121006,600,NA,HU,AL051912
19121006,1200,NA,HU,AL051912
19121006,1800,NA,HU,AL051912
19121007,0,NA,HU,AL051912
19121007,600,NA,HU,AL051912
19121007,1200,NA,HU,AL051912
19121007,1800,NA,HU,AL051912
19121008,0,NA,HU,AL051912
19121008,600,NA,HU,AL051912
19121008,1200,NA,HU,AL051912
19121008,1800,NA,HU,AL051912
19121009,0,NA,TS,AL051912
19121009,600,NA,TS,AL051912
19121009,1200,NA,TS,AL051912
19121009,1800,NA,TS,AL051912
19121010,0,NA,TD,AL051912
19121010,600,NA,TD,AL051912
19121010,1200,NA,TD,AL051912
19121010,1800,NA,TD,AL051912
19121011,1200,NA,TS,AL061912
19121011,1800,NA,TS,AL061912
19121012,0,NA,TS,AL061912
19121012,600,NA,TS,AL061912
19121012,1200,NA,TS,AL061912
19121012,1800,NA,TS,AL061912
19121013,0,NA,TS,AL061912
19121013,600,NA,TS,AL061912
19121013,1200,NA,TS,AL061912
19121013,1800,NA,TS,AL061912
19121014,0,NA,TS,AL061912
19121014,600,NA,TS,AL061912
19121014,1200,NA,HU,AL061912
19121014,1800,NA,HU,AL061912
19121015,0,NA,HU,AL061912
19121015,600,NA,HU,AL061912
19121015,1200,NA,HU,AL061912
19121015,1800,NA,HU,AL061912
19121016,0,NA,HU,AL061912
19121016,600,NA,HU,AL061912
19121016,1200,NA,HU,AL061912
19121016,1800,L,HU,AL061912
19121017,0,NA,TS,AL061912
19121017,600,NA,TS,AL061912
19121017,1200,NA,TD,AL061912
19121017,1800,NA,TD,AL061912
19121018,0,NA,TD,AL061912
19121111,600,NA,TS,AL071912
19121111,1200,NA,TS,AL071912
19121111,1800,NA,TS,AL071912
19121112,0,NA,TS,AL071912
19121112,600,NA,TS,AL071912
19121112,1200,NA,TS,AL071912
19121112,1800,NA,TS,AL071912
19121113,0,NA,TS,AL071912
19121113,600,NA,TS,AL071912
19121113,1200,NA,TS,AL071912
19121113,1800,NA,HU,AL071912
19121114,0,NA,HU,AL071912
19121114,600,NA,HU,AL071912
19121114,1200,NA,HU,AL071912
19121114,1800,NA,HU,AL071912
19121115,0,NA,HU,AL071912
19121115,600,NA,HU,AL071912
19121115,1200,NA,HU,AL071912
19121115,1800,NA,HU,AL071912
19121116,0,NA,HU,AL071912
19121116,600,NA,HU,AL071912
19121116,1200,NA,HU,AL071912
19121116,1800,NA,HU,AL071912
19121117,0,NA,HU,AL071912
19121117,600,NA,HU,AL071912
19121117,1200,NA,HU,AL071912
19121117,1800,NA,HU,AL071912
19121118,0,NA,HU,AL071912
19121118,600,NA,HU,AL071912
19121118,1200,NA,HU,AL071912
19121118,1800,NA,HU,AL071912
19121119,0,NA,HU,AL071912
19121119,600,NA,HU,AL071912
19121119,1200,NA,HU,AL071912
19121119,1800,NA,HU,AL071912
19121120,0,NA,TS,AL071912
19121120,600,NA,TS,AL071912
19121120,1200,NA,TS,AL071912
19121120,1800,NA,TS,AL071912
19121121,0,NA,TS,AL071912
19121121,600,NA,TS,AL071912
19121121,1200,NA,TD,AL071912
19121121,1800,NA,TD,AL071912
19130621,600,NA,TD,AL011913
19130621,1200,NA,TD,AL011913
19130621,1800,NA,TD,AL011913
19130622,0,NA,TD,AL011913
19130622,600,NA,TD,AL011913
19130622,1200,NA,TS,AL011913
19130622,1800,NA,TS,AL011913
19130623,0,NA,TS,AL011913
19130623,600,NA,TS,AL011913
19130623,1200,NA,TS,AL011913
19130623,1800,NA,TS,AL011913
19130624,0,NA,TS,AL011913
19130624,600,NA,TS,AL011913
19130624,1200,NA,TS,AL011913
19130624,1800,NA,TS,AL011913
19130625,0,NA,TS,AL011913
19130625,600,NA,TS,AL011913
19130625,1200,NA,TS,AL011913
19130625,1800,NA,TS,AL011913
19130626,0,NA,TS,AL011913
19130626,600,NA,TS,AL011913
19130626,1200,NA,TS,AL011913
19130626,1800,NA,TS,AL011913
19130627,0,NA,TS,AL011913
19130627,600,NA,HU,AL011913
19130627,1200,NA,HU,AL011913
19130627,1800,NA,HU,AL011913
19130628,0,NA,HU,AL011913
19130628,100,L,HU,AL011913
19130628,600,NA,TS,AL011913
19130628,1200,NA,TS,AL011913
19130628,1800,NA,TD,AL011913
19130629,0,NA,TD,AL011913
19130814,1200,NA,TD,AL021913
19130814,1800,NA,TD,AL021913
19130815,0,NA,TS,AL021913
19130815,600,NA,TS,AL021913
19130815,1200,NA,TS,AL021913
19130815,1800,NA,TS,AL021913
19130816,0,NA,TS,AL021913
19130816,600,NA,TS,AL021913
19130816,1200,NA,EX,AL021913
19130816,1800,NA,EX,AL021913
19130826,1200,NA,TD,AL031913
19130826,1800,NA,TD,AL031913
19130827,0,NA,TS,AL031913
19130827,600,NA,TS,AL031913
19130827,1200,NA,TS,AL031913
19130827,1800,NA,TS,AL031913
19130828,0,NA,TS,AL031913
19130828,600,NA,TS,AL031913
19130828,1200,NA,TS,AL031913
19130828,1800,NA,TS,AL031913
19130829,0,NA,TS,AL031913
19130829,600,NA,TS,AL031913
19130829,1200,NA,TS,AL031913
19130829,1800,NA,TS,AL031913
19130830,0,NA,TS,AL031913
19130830,600,NA,TS,AL031913
19130830,1200,NA,TS,AL031913
19130830,1800,NA,TS,AL031913
19130831,0,NA,TS,AL031913
19130831,600,NA,TS,AL031913
19130831,1200,NA,TS,AL031913
19130831,1800,NA,TS,AL031913
19130901,0,NA,TS,AL031913
19130901,600,NA,TS,AL031913
19130901,1200,NA,TS,AL031913
19130901,1800,NA,TS,AL031913
19130902,0,NA,TS,AL031913
19130902,600,NA,TS,AL031913
19130902,1200,NA,TS,AL031913
19130902,1800,NA,TS,AL031913
19130903,0,NA,TS,AL031913
19130903,600,NA,TS,AL031913
19130903,1200,NA,TS,AL031913
19130903,1800,NA,TS,AL031913
19130904,0,NA,TS,AL031913
19130904,600,NA,TS,AL031913
19130904,1200,NA,TS,AL031913
19130904,1800,NA,TS,AL031913
19130905,0,NA,TS,AL031913
19130905,600,NA,TS,AL031913
19130905,1200,NA,TS,AL031913
19130905,1800,NA,TS,AL031913
19130906,0,NA,TS,AL031913
19130906,600,NA,TS,AL031913
19130906,1200,NA,TS,AL031913
19130906,1800,NA,TS,AL031913
19130907,0,NA,TS,AL031913
19130907,600,NA,TS,AL031913
19130907,1200,NA,TS,AL031913
19130907,1800,NA,TS,AL031913
19130908,0,NA,TS,AL031913
19130908,600,NA,TS,AL031913
19130908,1200,NA,TS,AL031913
19130908,1800,NA,TS,AL031913
19130909,0,NA,TS,AL031913
19130909,600,NA,TS,AL031913
19130909,1200,NA,TS,AL031913
19130909,1800,NA,TS,AL031913
19130910,0,NA,TS,AL031913
19130910,600,NA,TS,AL031913
19130910,1200,NA,TS,AL031913
19130910,1800,NA,TS,AL031913
19130911,0,NA,TS,AL031913
19130911,600,NA,TS,AL031913
19130911,1200,NA,TS,AL031913
19130911,1800,NA,TS,AL031913
19130912,0,NA,TS,AL031913
19130912,600,NA,TS,AL031913
19130912,1200,NA,EX,AL031913
19130912,1800,NA,EX,AL031913
19130830,1200,NA,TS,AL041913
19130830,1800,NA,TS,AL041913
19130831,0,NA,TS,AL041913
19130831,600,NA,TS,AL041913
19130831,1200,NA,TS,AL041913
19130831,1800,NA,TS,AL041913
19130901,0,NA,TS,AL041913
19130901,600,NA,TS,AL041913
19130901,1200,NA,HU,AL041913
19130901,1800,NA,HU,AL041913
19130902,0,NA,HU,AL041913
19130902,600,NA,HU,AL041913
19130902,1200,NA,HU,AL041913
19130902,1800,NA,HU,AL041913
19130903,0,NA,HU,AL041913
19130903,600,NA,HU,AL041913
19130903,800,L,HU,AL041913
19130903,1200,NA,TS,AL041913
19130903,1800,NA,TS,AL041913
19130904,0,NA,TD,AL041913
19130904,600,NA,TD,AL041913
19130904,1200,NA,TD,AL041913
19131002,1200,NA,EX,AL051913
19131002,1800,NA,EX,AL051913
19131003,0,NA,EX,AL051913
19131003,600,NA,EX,AL051913
19131003,1200,NA,EX,AL051913
19131003,1800,NA,EX,AL051913
19131004,0,NA,EX,AL051913
19131004,600,NA,EX,AL051913
19131004,1200,NA,EX,AL051913
19131004,1800,NA,EX,AL051913
19131005,0,NA,EX,AL051913
19131005,600,NA,EX,AL051913
19131005,1200,NA,EX,AL051913
19131005,1800,NA,EX,AL051913
19131006,0,NA,TS,AL051913
19131006,600,NA,TS,AL051913
19131006,1200,NA,TS,AL051913
19131006,1800,NA,TS,AL051913
19131007,0,NA,TS,AL051913
19131007,600,NA,TS,AL051913
19131007,1200,NA,TS,AL051913
19131007,1800,NA,TS,AL051913
19131008,0,NA,TS,AL051913
19131008,600,NA,HU,AL051913
19131008,1200,NA,HU,AL051913
19131008,1400,L,HU,AL051913
19131008,1800,NA,TS,AL051913
19131009,0,NA,TS,AL051913
19131009,600,NA,TS,AL051913
19131009,1200,NA,TS,AL051913
19131009,1800,NA,TS,AL051913
19131010,0,NA,TS,AL051913
19131010,600,NA,TS,AL051913
19131010,1200,NA,TD,AL051913
19131010,1800,NA,TD,AL051913
19131011,0,NA,EX,AL051913
19131028,0,NA,TS,AL061913
19131028,600,NA,TS,AL061913
19131028,1200,NA,TS,AL061913
19131028,1800,NA,TS,AL061913
19131029,0,NA,HU,AL061913
19131029,600,NA,HU,AL061913
19131029,1200,NA,TS,AL061913
19131029,1800,NA,TS,AL061913
19131030,0,NA,TS,AL061913
19131030,600,NA,EX,AL061913
19140915,0,NA,TD,AL011914
19140915,600,NA,TD,AL011914
19140915,1200,NA,TS,AL011914
19140915,1800,NA,TS,AL011914
19140916,0,NA,TS,AL011914
19140916,600,NA,TS,AL011914
19140916,1200,NA,TS,AL011914
19140916,1800,NA,TS,AL011914
19140917,0,NA,TS,AL011914
19140917,600,NA,TS,AL011914
19140917,700,L,TS,AL011914
19140917,1200,NA,TS,AL011914
19140917,1800,NA,TS,AL011914
19140918,0,NA,TS,AL011914
19140918,600,NA,TS,AL011914
19140918,1200,NA,TS,AL011914
19140918,1800,NA,TD,AL011914
19140919,0,NA,TD,AL011914
19140919,600,NA,TD,AL011914
19150731,600,NA,TS,AL011915
19150731,1200,NA,TS,AL011915
19150731,1800,NA,TS,AL011915
19150801,0,NA,TS,AL011915
19150801,600,NA,TS,AL011915
19150801,1200,NA,HU,AL011915
19150801,1800,L,HU,AL011915
19150802,0,NA,TS,AL011915
19150802,600,NA,TS,AL011915
19150802,1200,NA,TS,AL011915
19150802,1800,NA,TS,AL011915
19150803,0,NA,TS,AL011915
19150803,600,NA,TS,AL011915
19150803,1200,NA,TS,AL011915
19150803,1800,NA,TS,AL011915
19150804,0,NA,TS,AL011915
19150804,600,NA,TS,AL011915
19150804,1200,NA,TS,AL011915
19150804,1800,NA,EX,AL011915
19150805,0,NA,EX,AL011915
19150805,600,NA,EX,AL011915
19150805,1200,NA,EX,AL011915
19150805,1200,NA,TD,AL021915
19150805,1800,NA,TD,AL021915
19150806,0,NA,TS,AL021915
19150806,600,NA,TS,AL021915
19150806,1200,NA,TS,AL021915
19150806,1800,NA,TS,AL021915
19150807,0,NA,TS,AL021915
19150807,600,NA,TS,AL021915
19150807,1200,NA,TS,AL021915
19150807,1800,NA,TS,AL021915
19150808,0,NA,TS,AL021915
19150808,600,NA,TS,AL021915
19150808,1200,NA,TS,AL021915
19150808,1800,NA,TS,AL021915
19150809,0,NA,HU,AL021915
19150809,600,NA,HU,AL021915
19150809,1200,NA,HU,AL021915
19150809,1800,NA,HU,AL021915
19150810,0,NA,HU,AL021915
19150810,600,NA,HU,AL021915
19150810,1200,NA,HU,AL021915
19150810,1800,NA,HU,AL021915
19150811,0,NA,HU,AL021915
19150811,600,NA,HU,AL021915
19150811,1200,NA,HU,AL021915
19150811,1800,NA,HU,AL021915
19150812,0,NA,HU,AL021915
19150812,600,NA,HU,AL021915
19150812,1200,NA,HU,AL021915
19150812,1800,NA,HU,AL021915
19150813,0,NA,HU,AL021915
19150813,600,NA,HU,AL021915
19150813,1200,NA,HU,AL021915
19150813,1800,NA,HU,AL021915
19150814,0,NA,HU,AL021915
19150814,600,NA,HU,AL021915
19150814,1200,NA,HU,AL021915
19150814,1800,NA,HU,AL021915
19150815,0,NA,HU,AL021915
19150815,600,NA,HU,AL021915
19150815,1200,NA,HU,AL021915
19150815,1800,NA,HU,AL021915
19150816,0,NA,HU,AL021915
19150816,600,NA,HU,AL021915
19150816,1200,NA,HU,AL021915
19150816,1800,NA,HU,AL021915
19150817,0,NA,HU,AL021915
19150817,600,NA,HU,AL021915
19150817,700,L,HU,AL021915
19150817,1200,NA,HU,AL021915
19150817,1800,NA,TS,AL021915
19150818,0,NA,TS,AL021915
19150818,600,NA,TS,AL021915
19150818,1200,NA,TS,AL021915
19150818,1800,NA,TS,AL021915
19150819,0,NA,TD,AL021915
19150819,600,NA,TD,AL021915
19150819,1200,NA,TD,AL021915
19150819,1800,NA,TD,AL021915
19150820,0,NA,EX,AL021915
19150820,600,NA,EX,AL021915
19150820,1200,NA,EX,AL021915
19150820,1800,NA,EX,AL021915
19150821,0,NA,EX,AL021915
19150821,600,NA,EX,AL021915
19150821,1200,NA,EX,AL021915
19150821,1800,NA,EX,AL021915
19150822,0,NA,EX,AL021915
19150822,600,NA,EX,AL021915
19150822,1200,NA,EX,AL021915
19150822,1800,NA,EX,AL021915
19150823,0,NA,EX,AL021915
19150823,600,NA,EX,AL021915
19150823,1200,NA,EX,AL021915
19150823,1800,NA,EX,AL021915
19150827,1200,NA,TS,AL031915
19150827,1800,NA,TS,AL031915
19150828,0,NA,TS,AL031915
19150828,600,NA,TS,AL031915
19150828,1200,NA,TS,AL031915
19150828,1800,NA,TS,AL031915
19150829,0,NA,TS,AL031915
19150829,600,NA,TS,AL031915
19150829,1200,NA,TS,AL031915
19150829,1800,NA,TS,AL031915
19150830,0,NA,HU,AL031915
19150830,600,NA,HU,AL031915
19150830,1200,NA,HU,AL031915
19150830,1800,NA,HU,AL031915
19150831,0,NA,HU,AL031915
19150831,600,NA,HU,AL031915
19150831,1200,NA,HU,AL031915
19150831,1800,NA,HU,AL031915
19150901,0,NA,HU,AL031915
19150901,600,NA,HU,AL031915
19150901,1200,NA,HU,AL031915
19150901,1800,NA,HU,AL031915
19150902,0,NA,HU,AL031915
19150902,600,NA,HU,AL031915
19150902,1200,NA,HU,AL031915
19150902,1800,NA,HU,AL031915
19150903,0,NA,HU,AL031915
19150903,600,NA,HU,AL031915
19150903,1200,NA,HU,AL031915
19150903,1800,NA,HU,AL031915
19150904,0,NA,HU,AL031915
19150904,600,NA,HU,AL031915
19150904,1200,NA,HU,AL031915
19150904,1800,NA,HU,AL031915
19150905,0,NA,HU,AL031915
19150905,600,NA,HU,AL031915
19150905,1200,NA,HU,AL031915
19150905,1800,NA,HU,AL031915
19150906,0,NA,HU,AL031915
19150906,600,NA,HU,AL031915
19150906,1200,NA,HU,AL031915
19150906,1800,NA,HU,AL031915
19150907,0,NA,HU,AL031915
19150907,600,NA,HU,AL031915
19150907,1200,NA,HU,AL031915
19150907,1800,NA,HU,AL031915
19150908,0,NA,HU,AL031915
19150908,600,NA,HU,AL031915
19150908,1200,NA,HU,AL031915
19150908,1800,NA,HU,AL031915
19150909,0,NA,HU,AL031915
19150909,600,NA,HU,AL031915
19150909,1200,NA,HU,AL031915
19150909,1800,NA,HU,AL031915
19150910,0,NA,HU,AL031915
19150910,600,NA,HU,AL031915
19150910,1200,NA,TS,AL031915
19150910,1800,NA,EX,AL031915
19150911,0,NA,EX,AL031915
19150831,1200,NA,TD,AL041915
19150831,1800,NA,TS,AL041915
19150901,0,NA,TS,AL041915
19150901,600,NA,TS,AL041915
19150901,1200,NA,TS,AL041915
19150901,1800,NA,TS,AL041915
19150902,0,NA,TS,AL041915
19150902,600,NA,HU,AL041915
19150902,1200,NA,HU,AL041915
19150902,1800,NA,HU,AL041915
19150903,0,NA,HU,AL041915
19150903,600,NA,HU,AL041915
19150903,1200,NA,HU,AL041915
19150903,1800,NA,HU,AL041915
19150904,0,NA,HU,AL041915
19150904,600,NA,HU,AL041915
19150904,1100,L,HU,AL041915
19150904,1200,NA,HU,AL041915
19150904,1800,NA,TS,AL041915
19150905,0,NA,TS,AL041915
19150905,600,NA,TD,AL041915
19150905,1200,NA,TD,AL041915
19150905,1800,NA,TD,AL041915
19150906,0,NA,TD,AL041915
19150906,600,NA,TD,AL041915
19150906,1200,NA,TD,AL041915
19150906,1800,NA,TD,AL041915
19150919,1200,NA,TD,AL051915
19150919,1800,NA,TD,AL051915
19150920,0,NA,TS,AL051915
19150920,600,NA,TS,AL051915
19150920,1200,NA,TS,AL051915
19150920,1800,NA,TS,AL051915
19150921,0,NA,TS,AL051915
19150921,600,NA,TS,AL051915
19150921,1200,NA,TS,AL051915
19150921,1800,NA,TS,AL051915
19150922,0,NA,TS,AL051915
19150922,600,NA,TS,AL051915
19150922,1200,NA,TS,AL051915
19150922,1800,NA,TS,AL051915
19150923,0,NA,EX,AL051915
19150923,600,NA,EX,AL051915
19150921,1200,NA,TS,AL061915
19150921,1800,NA,TS,AL061915
19150922,0,NA,TS,AL061915
19150922,600,NA,TS,AL061915
19150922,1200,NA,TS,AL061915
19150922,1800,NA,TS,AL061915
19150923,0,NA,HU,AL061915
19150923,600,NA,HU,AL061915
19150923,1200,NA,HU,AL061915
19150923,1800,NA,HU,AL061915
19150924,0,NA,HU,AL061915
19150924,600,NA,HU,AL061915
19150924,1200,NA,HU,AL061915
19150924,1800,NA,HU,AL061915
19150925,0,NA,HU,AL061915
19150925,600,NA,HU,AL061915
19150925,1200,NA,HU,AL061915
19150925,1800,NA,HU,AL061915
19150926,0,NA,HU,AL061915
19150926,600,NA,HU,AL061915
19150926,1200,NA,HU,AL061915
19150926,1800,NA,HU,AL061915
19150927,0,NA,HU,AL061915
19150927,600,NA,HU,AL061915
19150927,1200,NA,HU,AL061915
19150927,1800,NA,HU,AL061915
19150928,0,NA,HU,AL061915
19150928,600,NA,HU,AL061915
19150928,1200,NA,HU,AL061915
19150928,1800,NA,HU,AL061915
19150929,0,NA,HU,AL061915
19150929,600,NA,HU,AL061915
19150929,1200,NA,HU,AL061915
19150929,1800,L,HU,AL061915
19150930,0,NA,HU,AL061915
19150930,600,NA,TS,AL061915
19150930,1200,NA,EX,AL061915
19150930,1800,NA,EX,AL061915
19151001,0,NA,EX,AL061915
19151001,600,NA,EX,AL061915
19151001,1200,NA,EX,AL061915
19151001,1800,NA,EX,AL061915
19160513,1200,NA,TD,AL011916
19160513,1800,NA,TD,AL011916
19160514,0,NA,TD,AL011916
19160514,600,L,TS,AL011916
19160514,1200,NA,TS,AL011916
19160514,1800,NA,TS,AL011916
19160515,0,NA,TS,AL011916
19160515,600,NA,TS,AL011916
19160515,1200,NA,TS,AL011916
19160515,1800,NA,TS,AL011916
19160516,0,NA,TS,AL011916
19160516,600,NA,TS,AL011916
19160516,1200,NA,TS,AL011916
19160516,1800,NA,TS,AL011916
19160517,0,NA,EX,AL011916
19160517,600,NA,EX,AL011916
19160517,1200,NA,EX,AL011916
19160517,1800,NA,EX,AL011916
19160518,0,NA,EX,AL011916
19160628,1200,NA,TD,AL021916
19160628,1800,NA,TD,AL021916
19160629,0,NA,TD,AL021916
19160629,600,NA,TD,AL021916
19160629,1200,NA,TD,AL021916
19160629,1800,NA,TD,AL021916
19160630,0,NA,TD,AL021916
19160630,600,NA,TD,AL021916
19160630,1200,NA,TD,AL021916
19160630,1800,NA,TD,AL021916
19160701,0,NA,TD,AL021916
19160701,600,NA,TD,AL021916
19160701,1200,NA,TD,AL021916
19160701,1800,NA,TD,AL021916
19160702,0,NA,TS,AL021916
19160702,600,NA,TS,AL021916
19160702,1200,NA,TS,AL021916
19160702,1800,NA,TS,AL021916
19160703,0,NA,TS,AL021916
19160703,600,NA,TS,AL021916
19160703,1200,NA,TS,AL021916
19160703,1800,NA,HU,AL021916
19160704,0,NA,HU,AL021916
19160704,600,NA,HU,AL021916
19160704,1200,NA,HU,AL021916
19160704,1800,NA,HU,AL021916
19160705,0,NA,HU,AL021916
19160705,600,NA,HU,AL021916
19160705,1200,NA,HU,AL021916
19160705,1800,NA,HU,AL021916
19160705,2100,L,HU,AL021916
19160706,0,NA,HU,AL021916
19160706,600,NA,TS,AL021916
19160706,1200,NA,TS,AL021916
19160706,1800,NA,TS,AL021916
19160707,0,NA,TS,AL021916
19160707,600,NA,TS,AL021916
19160707,1200,NA,TS,AL021916
19160707,1800,NA,TS,AL021916
19160708,0,NA,TS,AL021916
19160708,600,NA,TS,AL021916
19160708,1200,NA,TS,AL021916
19160708,1800,NA,TS,AL021916
19160709,0,NA,TD,AL021916
19160709,600,NA,TD,AL021916
19160709,1200,NA,TD,AL021916
19160709,1800,NA,TD,AL021916
19160710,0,NA,TD,AL021916
19160710,600,NA,TD,AL021916
19160710,1200,NA,TD,AL021916
19160710,1800,NA,TD,AL021916
19160710,600,NA,TD,AL031916
19160710,1200,NA,TD,AL031916
19160710,1800,NA,TD,AL031916
19160711,0,NA,TD,AL031916
19160711,600,NA,TD,AL031916
19160711,1200,NA,TD,AL031916
19160711,1800,NA,TD,AL031916
19160712,0,NA,TS,AL031916
19160712,600,NA,TS,AL031916
19160712,1200,NA,TS,AL031916
19160712,1800,NA,TS,AL031916
19160713,0,NA,TS,AL031916
19160713,600,NA,TS,AL031916
19160713,1200,NA,TS,AL031916
19160713,1800,NA,TS,AL031916
19160714,0,NA,TS,AL031916
19160714,600,NA,TS,AL031916
19160714,1200,NA,TS,AL031916
19160714,1800,NA,TS,AL031916
19160715,0,NA,HU,AL031916
19160715,600,NA,HU,AL031916
19160715,1200,NA,HU,AL031916
19160715,1800,NA,HU,AL031916
19160716,0,NA,HU,AL031916
19160716,600,NA,HU,AL031916
19160716,1200,NA,HU,AL031916
19160716,1800,NA,HU,AL031916
19160717,0,NA,HU,AL031916
19160717,600,NA,HU,AL031916
19160717,1200,NA,HU,AL031916
19160717,1800,NA,HU,AL031916
19160718,0,NA,HU,AL031916
19160718,600,NA,HU,AL031916
19160718,1200,NA,HU,AL031916
19160718,1800,NA,HU,AL031916
19160719,0,NA,HU,AL031916
